,property_id,check_in_date,room_category,successful_bookings,capacity,occ_pct
502,19562,6-May-22,RT1,18,30.0,60.0
503,19563,6-May-22,RT1,15,30.0,50.0
504,17558,6-May-22,RT1,9,19.0,47.368421052631575
505,16558,6-May-22,RT1,10,19.0,52.63157894736842
506,17560,6-May-22,RT1,18,40.0,45.0
507,19558,6-May-22,RT1,18,40.0,45.0
508,19560,6-May-22,RT1,17,26.0,65.38461538461539
509,17561,6-May-22,RT1,16,26.0,61.53846153846154
510,16560,6-May-22,RT1,19,34.0,55.88235294117647
511,16561,6-May-22,RT1,12,18.0,66.66666666666666
512,16562,6-May-22,RT1,14,31.0,45.16129032258064
513,16563,6-May-22,RT1,23,41.0,56.09756097560976
514,17559,6-May-22,RT1,19,32.0,59.375
515,17562,6-May-22,RT1,8,20.0,40.0
516,17563,6-May-22,RT1,14,25.0,56.00000000000001
517,18558,6-May-22,RT1,7,15.0,46.666666666666664
518,18559,6-May-22,RT1,18,42.0,42.857142857142854
519,18561,6-May-22,RT1,23,33.0,69.6969696969697
520,18562,6-May-22,RT1,24,38.0,63.1578947368421
521,18563,6-May-22,RT1,12,27.0,44.44444444444444
522,19559,6-May-22,RT1,14,24.0,58.333333333333336
523,19561,6-May-22,RT1,20,36.0,55.55555555555556
524,17564,6-May-22,RT1,7,16.0,43.75
525,19562,6-May-22,RT2,18,23.0,78.26086956521739
526,18563,6-May-22,RT2,15,29.0,51.724137931034484
527,17561,6-May-22,RT2,20,36.0,55.55555555555556
528,17558,6-May-22,RT2,29,50.0,57.99999999999999
529,16562,6-May-22,RT2,24,43.0,55.81395348837209
530,16561,6-May-22,RT2,14,24.0,58.333333333333336
531,16558,6-May-22,RT2,15,22.0,68.18181818181817
532,19560,6-May-22,RT2,22,38.0,57.89473684210527
533,16563,6-May-22,RT2,27,38.0,71.05263157894737
534,16559,6-May-22,RT2,23,41.0,56.09756097560976
535,19559,6-May-22,RT2,20,41.0,48.78048780487805
536,19558,6-May-22,RT2,14,39.0,35.8974358974359
537,17559,6-May-22,RT2,25,39.0,64.1025641025641
538,16560,6-May-22,RT2,18,34.0,52.94117647058824
539,18562,6-May-22,RT2,26,34.0,76.47058823529412
540,18559,6-May-22,RT2,20,44.0,45.45454545454545
541,17563,6-May-22,RT2,28,44.0,63.63636363636363
542,17562,6-May-22,RT2,12,30.0,40.0
543,18558,6-May-22,RT2,17,30.0,56.666666666666664
544,17564,6-May-22,RT2,18,40.0,45.0
545,18561,6-May-22,RT2,23,40.0,57.49999999999999
546,18560,6-May-22,RT2,24,40.0,60.0
547,17560,6-May-22,RT2,22,45.0,48.888888888888886
548,19561,6-May-22,RT2,24,45.0,53.333333333333336
549,19563,6-May-22,RT2,23,45.0,51.11111111111111
550,19563,6-May-22,RT3,14,29.0,48.275862068965516
551,19562,6-May-22,RT3,20,29.0,68.96551724137932
552,19561,6-May-22,RT3,13,29.0,44.827586206896555
553,18562,6-May-22,RT3,21,29.0,72.41379310344827
554,17558,6-May-22,RT3,12,27.0,44.44444444444444
555,17562,6-May-22,RT3,10,27.0,37.03703703703704
556,19559,6-May-22,RT3,13,27.0,48.148148148148145
557,16559,6-May-22,RT3,20,32.0,62.5
558,16558,6-May-22,RT3,5,8.0,62.5
559,18561,6-May-22,RT3,17,25.0,68.0
560,16563,6-May-22,RT3,15,20.0,75.0
561,17561,6-May-22,RT3,13,19.0,68.42105263157895
562,19560,6-May-22,RT3,13,19.0,68.42105263157895
563,18558,6-May-22,RT3,14,26.0,53.84615384615385
564,18560,6-May-22,RT3,14,24.0,58.333333333333336
565,16562,6-May-22,RT3,9,18.0,50.0
566,18559,6-May-22,RT3,9,23.0,39.130434782608695
567,17563,6-May-22,RT3,10,16.0,62.5
568,19558,6-May-22,RT3,10,21.0,47.61904761904761
569,17564,6-May-22,RT3,10,24.0,41.66666666666667
570,16561,6-May-22,RT3,12,21.0,57.14285714285714
571,17560,6-May-22,RT3,12,25.0,48.0
572,18563,6-May-22,RT3,12,23.0,52.17391304347826
573,16560,6-May-22,RT3,11,20.0,55.00000000000001
574,17559,6-May-22,RT3,11,16.0,68.75
575,17562,6-May-22,RT4,2,6.0,33.33333333333333
576,19559,6-May-22,RT4,2,3.0,66.66666666666666
577,16558,6-May-22,RT4,2,3.0,66.66666666666666
578,16560,6-May-22,RT4,4,7.0,57.14285714285714
579,18561,6-May-22,RT4,4,9.0,44.44444444444444
580,17560,6-May-22,RT4,5,13.0,38.46153846153847
581,16561,6-May-22,RT4,6,10.0,60.0
582,17564,6-May-22,RT4,7,17.0,41.17647058823529
583,18560,6-May-22,RT4,9,15.0,60.0
584,19560,6-May-22,RT4,9,16.0,56.25
585,18559,6-May-22,RT4,9,19.0,47.368421052631575
586,17563,6-May-22,RT4,12,19.0,63.1578947368421
587,19562,6-May-22,RT4,8,14.0,57.14285714285714
588,17559,6-May-22,RT4,8,14.0,57.14285714285714
589,18558,6-May-22,RT4,11,20.0,55.00000000000001
590,18562,6-May-22,RT4,14,20.0,70.0
591,18563,6-May-22,RT4,9,18.0,50.0
592,16563,6-May-22,RT4,11,18.0,61.111111111111114
593,16559,6-May-22,RT4,11,18.0,61.111111111111114
594,16562,6-May-22,RT4,3,6.0,50.0
595,17558,6-May-22,RT4,3,6.0,50.0
596,19563,6-May-22,RT4,3,6.0,50.0
597,19558,6-May-22,RT4,3,7.0,42.857142857142854
598,19561,6-May-22,RT4,3,7.0,42.857142857142854
599,17561,6-May-22,RT4,3,4.0,75.0
600,19563,7-May-22,RT3,20,29.0,68.96551724137932
601,18560,7-May-22,RT1,28,30.0,93.33333333333333
602,19562,7-May-22,RT1,28,30.0,93.33333333333333
603,19563,7-May-22,RT1,21,30.0,70.0
604,17558,7-May-22,RT1,15,19.0,78.94736842105263
605,16558,7-May-22,RT1,17,19.0,89.47368421052632
606,17560,7-May-22,RT1,31,40.0,77.5
607,19558,7-May-22,RT1,22,40.0,55.00000000000001
608,19560,7-May-22,RT1,26,26.0,100.0
609,17561,7-May-22,RT1,22,26.0,84.61538461538461
610,16560,7-May-22,RT1,26,34.0,76.47058823529412
611,16561,7-May-22,RT1,15,18.0,83.33333333333334
612,16562,7-May-22,RT1,25,31.0,80.64516129032258
613,16563,7-May-22,RT1,37,41.0,90.2439024390244
614,17559,7-May-22,RT1,29,32.0,90.625
615,17562,7-May-22,RT1,13,20.0,65.0
616,17563,7-May-22,RT1,21,25.0,84.0
617,18558,7-May-22,RT1,11,15.0,73.33333333333333
618,18559,7-May-22,RT1,22,42.0,52.38095238095239
619,18561,7-May-22,RT1,28,33.0,84.84848484848484
620,18562,7-May-22,RT1,33,38.0,86.8421052631579
621,18563,7-May-22,RT1,20,27.0,74.07407407407408
622,19559,7-May-22,RT1,18,24.0,75.0
623,19561,7-May-22,RT1,26,36.0,72.22222222222221
624,17564,7-May-22,RT1,9,16.0,56.25
625,19562,7-May-22,RT2,22,23.0,95.65217391304348
626,18563,7-May-22,RT2,20,29.0,68.96551724137932
627,17561,7-May-22,RT2,30,36.0,83.33333333333334
628,17558,7-May-22,RT2,39,50.0,78.0
629,16562,7-May-22,RT2,31,43.0,72.09302325581395
630,16561,7-May-22,RT2,21,24.0,87.5
631,16558,7-May-22,RT2,18,22.0,81.81818181818183
632,19560,7-May-22,RT2,33,38.0,86.8421052631579
633,16563,7-May-22,RT2,37,38.0,97.36842105263158
634,16559,7-May-22,RT2,36,41.0,87.8048780487805
635,19559,7-May-22,RT2,28,41.0,68.29268292682927
636,19558,7-May-22,RT2,23,39.0,58.97435897435898
637,17559,7-May-22,RT2,33,39.0,84.61538461538461
638,16560,7-May-22,RT2,24,34.0,70.58823529411765
639,18562,7-May-22,RT2,28,34.0,82.35294117647058
640,18559,7-May-22,RT2,28,44.0,63.63636363636363
641,17563,7-May-22,RT2,39,44.0,88.63636363636364
642,17562,7-May-22,RT2,16,30.0,53.333333333333336
643,18558,7-May-22,RT2,22,30.0,73.33333333333333
644,17564,7-May-22,RT2,21,40.0,52.5
645,18561,7-May-22,RT2,40,40.0,100.0
646,18560,7-May-22,RT2,38,40.0,95.0
647,17560,7-May-22,RT2,31,45.0,68.88888888888889
648,19561,7-May-22,RT2,34,45.0,75.55555555555556
649,19563,7-May-22,RT2,31,45.0,68.88888888888889
650,16559,7-May-22,RT1,28,30.0,93.33333333333333
651,19562,7-May-22,RT3,26,29.0,89.65517241379311
652,19561,7-May-22,RT3,22,29.0,75.86206896551724
653,18562,7-May-22,RT3,29,29.0,100.0
654,17558,7-May-22,RT3,19,27.0,70.37037037037037
655,17562,7-May-22,RT3,16,27.0,59.25925925925925
656,19559,7-May-22,RT3,20,27.0,74.07407407407408
657,16559,7-May-22,RT3,28,32.0,87.5
658,16558,7-May-22,RT3,7,8.0,87.5
659,17560,7-May-22,RT3,18,25.0,72.0
660,18561,7-May-22,RT3,21,25.0,84.0
661,16561,7-May-22,RT3,20,21.0,95.23809523809523
662,16563,7-May-22,RT3,17,20.0,85.0
663,17561,7-May-22,RT3,19,19.0,100.0
664,18558,7-May-22,RT3,19,26.0,73.07692307692307
665,18560,7-May-22,RT3,20,24.0,83.33333333333334
666,18563,7-May-22,RT3,18,23.0,78.26086956521739
667,19560,7-May-22,RT3,16,19.0,84.21052631578947
668,17563,7-May-22,RT3,15,16.0,93.75
669,18559,7-May-22,RT3,15,23.0,65.21739130434783
670,17564,7-May-22,RT3,15,24.0,62.5
671,16560,7-May-22,RT3,14,20.0,70.0
672,16562,7-May-22,RT3,14,18.0,77.77777777777779
673,17559,7-May-22,RT3,14,16.0,87.5
674,19558,7-May-22,RT3,12,21.0,57.14285714285714
675,19559,7-May-22,RT4,2,3.0,66.66666666666666
676,16562,7-May-22,RT4,4,6.0,66.66666666666666
677,19558,7-May-22,RT4,4,7.0,57.14285714285714
678,17561,7-May-22,RT4,4,4.0,100.0
679,16560,7-May-22,RT4,5,7.0,71.42857142857143
680,17558,7-May-22,RT4,5,6.0,83.33333333333334
681,19561,7-May-22,RT4,5,7.0,71.42857142857143
682,19563,7-May-22,RT4,5,6.0,83.33333333333334
683,16561,7-May-22,RT4,9,10.0,90.0
684,17560,7-May-22,RT4,10,13.0,76.92307692307693
685,18561,7-May-22,RT4,8,9.0,88.88888888888889
686,17564,7-May-22,RT4,12,17.0,70.58823529411765
687,18560,7-May-22,RT4,14,15.0,93.33333333333333
688,19560,7-May-22,RT4,16,16.0,100.0
689,18559,7-May-22,RT4,13,19.0,68.42105263157895
690,17563,7-May-22,RT4,16,19.0,84.21052631578947
691,19562,7-May-22,RT4,13,14.0,92.85714285714286
692,17559,7-May-22,RT4,14,14.0,100.0
693,18558,7-May-22,RT4,15,20.0,75.0
694,18562,7-May-22,RT4,19,20.0,95.0
695,18563,7-May-22,RT4,12,18.0,66.66666666666666
696,16563,7-May-22,RT4,15,18.0,83.33333333333334
697,16559,7-May-22,RT4,16,18.0,88.88888888888889
698,17562,7-May-22,RT4,3,6.0,50.0
699,16558,7-May-22,RT4,3,3.0,100.0
700,16559,8-May-22,RT1,28,30.0,93.33333333333333
701,18560,8-May-22,RT1,25,30.0,83.33333333333334
702,19562,8-May-22,RT1,27,30.0,90.0
703,19563,8-May-22,RT1,22,30.0,73.33333333333333
704,17558,8-May-22,RT1,15,19.0,78.94736842105263
705,16558,8-May-22,RT1,18,19.0,94.73684210526315
706,17560,8-May-22,RT1,29,40.0,72.5
707,19558,8-May-22,RT1,23,40.0,57.49999999999999
708,19560,8-May-22,RT1,22,26.0,84.61538461538461
709,17561,8-May-22,RT1,26,26.0,100.0
710,16560,8-May-22,RT1,26,34.0,76.47058823529412
711,16561,8-May-22,RT1,15,18.0,83.33333333333334
712,16562,8-May-22,RT1,23,31.0,74.19354838709677
713,16563,8-May-22,RT1,39,41.0,95.1219512195122
714,17559,8-May-22,RT1,31,32.0,96.875
715,17562,8-May-22,RT1,12,20.0,60.0
716,17563,8-May-22,RT1,20,25.0,80.0
717,18558,8-May-22,RT1,12,15.0,80.0
718,18559,8-May-22,RT1,25,42.0,59.523809523809526
719,18561,8-May-22,RT1,28,33.0,84.84848484848484
720,18562,8-May-22,RT1,34,38.0,89.47368421052632
721,18563,8-May-22,RT1,19,27.0,70.37037037037037
722,19559,8-May-22,RT1,18,24.0,75.0
723,19561,8-May-22,RT1,26,36.0,72.22222222222221
724,17564,8-May-22,RT1,10,16.0,62.5
725,19562,8-May-22,RT2,23,23.0,100.0
726,18563,8-May-22,RT2,20,29.0,68.96551724137932
727,17561,8-May-22,RT2,32,36.0,88.88888888888889
728,17558,8-May-22,RT2,38,50.0,76.0
729,16562,8-May-22,RT2,31,43.0,72.09302325581395
730,16561,8-May-22,RT2,21,24.0,87.5
731,16558,8-May-22,RT2,20,22.0,90.9090909090909
732,19560,8-May-22,RT2,33,38.0,86.8421052631579
733,16563,8-May-22,RT2,33,38.0,86.8421052631579
734,16559,8-May-22,RT2,39,41.0,95.1219512195122
735,19559,8-May-22,RT2,29,41.0,70.73170731707317
736,19558,8-May-22,RT2,23,39.0,58.97435897435898
737,17559,8-May-22,RT2,35,39.0,89.74358974358975
738,16560,8-May-22,RT2,25,34.0,73.52941176470588
739,18562,8-May-22,RT2,32,34.0,94.11764705882352
740,18559,8-May-22,RT2,25,44.0,56.81818181818182
741,17563,8-May-22,RT2,37,44.0,84.0909090909091
742,17562,8-May-22,RT2,19,30.0,63.33333333333333
743,18558,8-May-22,RT2,22,30.0,73.33333333333333
744,17564,8-May-22,RT2,25,40.0,62.5
745,18561,8-May-22,RT2,40,40.0,100.0
746,18560,8-May-22,RT2,35,40.0,87.5
747,17560,8-May-22,RT2,32,45.0,71.11111111111111
748,19561,8-May-22,RT2,33,45.0,73.33333333333333
749,19563,8-May-22,RT2,32,45.0,71.11111111111111
750,19563,8-May-22,RT3,21,29.0,72.41379310344827
751,19562,8-May-22,RT3,24,29.0,82.75862068965517
752,19561,8-May-22,RT3,22,29.0,75.86206896551724
753,18562,8-May-22,RT3,27,29.0,93.10344827586206
754,17558,8-May-22,RT3,21,27.0,77.77777777777779
755,17562,8-May-22,RT3,15,27.0,55.55555555555556
756,19559,8-May-22,RT3,20,27.0,74.07407407407408
757,16559,8-May-22,RT3,30,32.0,93.75
758,17560,8-May-22,RT3,19,25.0,76.0
759,18561,8-May-22,RT3,22,25.0,88.0
760,16561,8-May-22,RT3,18,21.0,85.71428571428571
761,16563,8-May-22,RT3,18,20.0,90.0
762,17561,8-May-22,RT3,17,19.0,89.47368421052632
763,17563,8-May-22,RT3,16,16.0,100.0
764,18558,8-May-22,RT3,20,26.0,76.92307692307693
765,18560,8-May-22,RT3,24,24.0,100.0
766,18563,8-May-22,RT3,18,23.0,78.26086956521739
767,19560,8-May-22,RT3,16,19.0,84.21052631578947
768,16560,8-May-22,RT3,15,20.0,75.0
769,17559,8-May-22,RT3,15,16.0,93.75
770,17564,8-May-22,RT3,15,24.0,62.5
771,16558,8-May-22,RT3,8,8.0,100.0
772,19558,8-May-22,RT3,13,21.0,61.904761904761905
773,16562,8-May-22,RT3,14,18.0,77.77777777777779
774,18559,8-May-22,RT3,14,23.0,60.86956521739131
775,19559,8-May-22,RT4,2,3.0,66.66666666666666
776,17558,8-May-22,RT4,4,6.0,66.66666666666666
777,17562,8-May-22,RT4,4,6.0,66.66666666666666
778,19563,8-May-22,RT4,4,6.0,66.66666666666666
779,17561,8-May-22,RT4,4,4.0,100.0
780,16560,8-May-22,RT4,5,7.0,71.42857142857143
781,16562,8-May-22,RT4,5,6.0,83.33333333333334
782,19558,8-May-22,RT4,5,7.0,71.42857142857143
783,19561,8-May-22,RT4,5,7.0,71.42857142857143
784,16561,8-May-22,RT4,9,10.0,90.0
785,17560,8-May-22,RT4,10,13.0,76.92307692307693
786,18561,8-May-22,RT4,8,9.0,88.88888888888889
787,17564,8-May-22,RT4,10,17.0,58.82352941176471
788,18560,8-May-22,RT4,15,15.0,100.0
789,19560,8-May-22,RT4,15,16.0,93.75
790,18559,8-May-22,RT4,12,19.0,63.1578947368421
791,17563,8-May-22,RT4,17,19.0,89.47368421052632
792,19562,8-May-22,RT4,13,14.0,92.85714285714286
793,17559,8-May-22,RT4,14,14.0,100.0
794,18558,8-May-22,RT4,14,20.0,70.0
795,18562,8-May-22,RT4,18,20.0,90.0
796,18563,8-May-22,RT4,14,18.0,77.77777777777779
797,16563,8-May-22,RT4,17,18.0,94.44444444444444
798,16559,8-May-22,RT4,17,18.0,94.44444444444444
799,16558,8-May-22,RT4,3,3.0,100.0
800,16559,9-May-22,RT1,20,30.0,66.66666666666666
801,18560,9-May-22,RT1,21,30.0,70.0
802,19562,9-May-22,RT1,20,30.0,66.66666666666666
803,19563,9-May-22,RT1,15,30.0,50.0
804,17558,9-May-22,RT1,10,19.0,52.63157894736842
805,16558,9-May-22,RT1,11,19.0,57.89473684210527
806,17560,9-May-22,RT1,18,40.0,45.0
807,19558,9-May-22,RT1,18,40.0,45.0
808,19560,9-May-22,RT1,17,26.0,65.38461538461539
809,17561,9-May-22,RT1,16,26.0,61.53846153846154
810,16560,9-May-22,RT1,17,34.0,50.0
811,16561,9-May-22,RT1,13,18.0,72.22222222222221
812,16562,9-May-22,RT1,16,31.0,51.61290322580645
813,16563,9-May-22,RT1,27,41.0,65.85365853658537
814,17559,9-May-22,RT1,21,32.0,65.625
815,17562,9-May-22,RT1,9,20.0,45.0
816,17563,9-May-22,RT1,16,25.0,64.0
817,18558,9-May-22,RT1,7,15.0,46.666666666666664
818,18559,9-May-22,RT1,15,42.0,35.714285714285715
819,18561,9-May-22,RT1,21,33.0,63.63636363636363
820,18562,9-May-22,RT1,25,38.0,65.78947368421053
821,18563,9-May-22,RT1,13,27.0,48.148148148148145
822,19559,9-May-22,RT1,11,24.0,45.83333333333333
823,19561,9-May-22,RT1,17,36.0,47.22222222222222
824,17564,9-May-22,RT1,7,16.0,43.75
825,19562,9-May-22,RT2,13,23.0,56.52173913043478
826,18563,9-May-22,RT2,13,29.0,44.827586206896555
827,17561,9-May-22,RT2,23,36.0,63.888888888888886
828,17558,9-May-22,RT2,24,50.0,48.0
829,16562,9-May-22,RT2,21,43.0,48.837209302325576
830,16561,9-May-22,RT2,14,24.0,58.333333333333336
831,16558,9-May-22,RT2,14,22.0,63.63636363636363
832,19560,9-May-22,RT2,24,38.0,63.1578947368421
833,16563,9-May-22,RT2,24,38.0,63.1578947368421
834,16559,9-May-22,RT2,28,41.0,68.29268292682927
835,19559,9-May-22,RT2,19,41.0,46.34146341463415
836,19558,9-May-22,RT2,18,39.0,46.15384615384615
837,17559,9-May-22,RT2,22,39.0,56.41025641025641
838,16560,9-May-22,RT2,18,34.0,52.94117647058824
839,18562,9-May-22,RT2,20,34.0,58.82352941176471
840,18559,9-May-22,RT2,21,44.0,47.72727272727273
841,17563,9-May-22,RT2,29,44.0,65.9090909090909
842,17562,9-May-22,RT2,13,30.0,43.333333333333336
843,18558,9-May-22,RT2,15,30.0,50.0
844,17564,9-May-22,RT2,15,40.0,37.5
845,18561,9-May-22,RT2,27,40.0,67.5
846,18560,9-May-22,RT2,30,40.0,75.0
847,17560,9-May-22,RT2,22,45.0,48.888888888888886
848,19561,9-May-22,RT2,24,45.0,53.333333333333336
849,19563,9-May-22,RT2,24,45.0,53.333333333333336
850,19563,9-May-22,RT3,13,29.0,44.827586206896555
851,19562,9-May-22,RT3,17,29.0,58.620689655172406
852,19561,9-May-22,RT3,15,29.0,51.724137931034484
853,18562,9-May-22,RT3,19,29.0,65.51724137931035
854,17558,9-May-22,RT3,12,27.0,44.44444444444444
855,17562,9-May-22,RT3,12,27.0,44.44444444444444
856,19559,9-May-22,RT3,14,27.0,51.85185185185185
857,16559,9-May-22,RT3,20,32.0,62.5
858,16558,9-May-22,RT3,5,8.0,62.5
859,18561,9-May-22,RT3,16,25.0,64.0
860,18560,9-May-22,RT3,16,24.0,66.66666666666666
861,19558,9-May-22,RT3,8,21.0,38.095238095238095
862,16561,9-May-22,RT3,13,21.0,61.904761904761905
863,16563,9-May-22,RT3,13,20.0,65.0
864,18558,9-May-22,RT3,14,26.0,53.84615384615385
865,16562,9-May-22,RT3,9,18.0,50.0
866,18559,9-May-22,RT3,9,23.0,39.130434782608695
867,16560,9-May-22,RT3,10,20.0,50.0
868,17559,9-May-22,RT3,10,16.0,62.5
869,17563,9-May-22,RT3,10,16.0,62.5
870,17564,9-May-22,RT3,10,24.0,41.66666666666667
871,17560,9-May-22,RT3,12,25.0,48.0
872,17561,9-May-22,RT3,12,19.0,63.1578947368421
873,19560,9-May-22,RT3,12,19.0,63.1578947368421
874,18563,9-May-22,RT3,11,23.0,47.82608695652174
875,17562,9-May-22,RT4,2,6.0,33.33333333333333
876,19559,9-May-22,RT4,2,3.0,66.66666666666666
877,16558,9-May-22,RT4,2,3.0,66.66666666666666
878,16560,9-May-22,RT4,4,7.0,57.14285714285714
879,19561,9-May-22,RT4,4,7.0,57.14285714285714
880,18561,9-May-22,RT4,5,9.0,55.55555555555556
881,16561,9-May-22,RT4,6,10.0,60.0
882,17564,9-May-22,RT4,6,17.0,35.294117647058826
883,17560,9-May-22,RT4,8,13.0,61.53846153846154
884,18560,9-May-22,RT4,9,15.0,60.0
885,19560,9-May-22,RT4,9,16.0,56.25
886,18559,9-May-22,RT4,8,19.0,42.10526315789473
887,17563,9-May-22,RT4,11,19.0,57.89473684210527
888,19562,9-May-22,RT4,8,14.0,57.14285714285714
889,17559,9-May-22,RT4,9,14.0,64.28571428571429
890,18558,9-May-22,RT4,11,20.0,55.00000000000001
891,18562,9-May-22,RT4,12,20.0,60.0
892,18563,9-May-22,RT4,9,18.0,50.0
893,16563,9-May-22,RT4,12,18.0,66.66666666666666
894,16559,9-May-22,RT4,11,18.0,61.111111111111114
895,16562,9-May-22,RT4,3,6.0,50.0
896,17558,9-May-22,RT4,3,6.0,50.0
897,19563,9-May-22,RT4,3,6.0,50.0
898,19558,9-May-22,RT4,3,7.0,42.857142857142854
899,17561,9-May-22,RT4,3,4.0,75.0
900,19563,10-May-22,RT3,15,29.0,51.724137931034484
901,18560,10-May-22,RT1,19,30.0,63.33333333333333
902,19562,10-May-22,RT1,18,30.0,60.0
903,19563,10-May-22,RT1,16,30.0,53.333333333333336
904,17558,10-May-22,RT1,11,19.0,57.89473684210527
905,16558,10-May-22,RT1,10,19.0,52.63157894736842
906,17560,10-May-22,RT1,19,40.0,47.5
907,19558,10-May-22,RT1,18,40.0,45.0
908,19560,10-May-22,RT1,17,26.0,65.38461538461539
909,17561,10-May-22,RT1,14,26.0,53.84615384615385
910,16560,10-May-22,RT1,16,34.0,47.05882352941176
911,16561,10-May-22,RT1,11,18.0,61.111111111111114
912,16562,10-May-22,RT1,14,31.0,45.16129032258064
913,16563,10-May-22,RT1,26,41.0,63.41463414634146
914,17559,10-May-22,RT1,20,32.0,62.5
915,17562,10-May-22,RT1,9,20.0,45.0
916,17563,10-May-22,RT1,14,25.0,56.00000000000001
917,18558,10-May-22,RT1,8,15.0,53.333333333333336
918,18559,10-May-22,RT1,19,42.0,45.23809523809524
919,18561,10-May-22,RT1,21,33.0,63.63636363636363
920,18562,10-May-22,RT1,23,38.0,60.526315789473685
921,18563,10-May-22,RT1,15,27.0,55.55555555555556
922,19559,10-May-22,RT1,14,24.0,58.333333333333336
923,19561,10-May-22,RT1,18,36.0,50.0
924,17564,10-May-22,RT1,6,16.0,37.5
925,19562,10-May-22,RT2,15,23.0,65.21739130434783
926,18563,10-May-22,RT2,15,29.0,51.724137931034484
927,17561,10-May-22,RT2,22,36.0,61.111111111111114
928,17558,10-May-22,RT2,24,50.0,48.0
929,16562,10-May-22,RT2,24,43.0,55.81395348837209
930,16561,10-May-22,RT2,13,24.0,54.166666666666664
931,16558,10-May-22,RT2,12,22.0,54.54545454545454
932,19560,10-May-22,RT2,23,38.0,60.526315789473685
933,16563,10-May-22,RT2,23,38.0,60.526315789473685
934,16559,10-May-22,RT2,25,41.0,60.97560975609756
935,19559,10-May-22,RT2,19,41.0,46.34146341463415
936,19558,10-May-22,RT2,14,39.0,35.8974358974359
937,17559,10-May-22,RT2,27,39.0,69.23076923076923
938,16560,10-May-22,RT2,19,34.0,55.88235294117647
939,18562,10-May-22,RT2,26,34.0,76.47058823529412
940,18559,10-May-22,RT2,22,44.0,50.0
941,17563,10-May-22,RT2,28,44.0,63.63636363636363
942,17562,10-May-22,RT2,11,30.0,36.666666666666664
943,18558,10-May-22,RT2,14,30.0,46.666666666666664
944,17564,10-May-22,RT2,17,40.0,42.5
945,18561,10-May-22,RT2,25,40.0,62.5
946,18560,10-May-22,RT2,25,40.0,62.5
947,17560,10-May-22,RT2,23,45.0,51.11111111111111
948,19561,10-May-22,RT2,25,45.0,55.55555555555556
949,19563,10-May-22,RT2,25,45.0,55.55555555555556
950,16559,10-May-22,RT1,18,30.0,60.0
951,19562,10-May-22,RT3,19,29.0,65.51724137931035
952,19561,10-May-22,RT3,16,29.0,55.172413793103445
953,18562,10-May-22,RT3,19,29.0,65.51724137931035
954,17558,10-May-22,RT3,12,27.0,44.44444444444444
955,17562,10-May-22,RT3,12,27.0,44.44444444444444
956,19559,10-May-22,RT3,14,27.0,51.85185185185185
957,16559,10-May-22,RT3,20,32.0,62.5
958,16558,10-May-22,RT3,4,8.0,50.0
959,18561,10-May-22,RT3,17,25.0,68.0
960,18558,10-May-22,RT3,13,26.0,50.0
961,16561,10-May-22,RT3,14,21.0,66.66666666666666
962,16563,10-May-22,RT3,14,20.0,70.0
963,17560,10-May-22,RT3,14,25.0,56.00000000000001
964,18560,10-May-22,RT3,14,24.0,58.333333333333336
965,16560,10-May-22,RT3,9,20.0,45.0
966,16562,10-May-22,RT3,9,18.0,50.0
967,17563,10-May-22,RT3,9,16.0,56.25
968,19558,10-May-22,RT3,9,21.0,42.857142857142854
969,17564,10-May-22,RT3,9,24.0,37.5
970,17559,10-May-22,RT3,10,16.0,62.5
971,18559,10-May-22,RT3,10,23.0,43.47826086956522
972,19560,10-May-22,RT3,10,19.0,52.63157894736842
973,17561,10-May-22,RT3,12,19.0,63.1578947368421
974,18563,10-May-22,RT3,12,23.0,52.17391304347826
975,19559,10-May-22,RT4,2,3.0,66.66666666666666
976,16558,10-May-22,RT4,2,3.0,66.66666666666666
977,16562,10-May-22,RT4,4,6.0,66.66666666666666
978,16560,10-May-22,RT4,4,7.0,57.14285714285714
979,18561,10-May-22,RT4,5,9.0,55.55555555555556
980,16561,10-May-22,RT4,6,10.0,60.0
981,17560,10-May-22,RT4,6,13.0,46.15384615384615
982,17564,10-May-22,RT4,7,17.0,41.17647058823529
983,18560,10-May-22,RT4,9,15.0,60.0
984,19560,10-May-22,RT4,11,16.0,68.75
985,18559,10-May-22,RT4,8,19.0,42.10526315789473
986,17563,10-May-22,RT4,12,19.0,63.1578947368421
987,19562,10-May-22,RT4,9,14.0,64.28571428571429
988,17559,10-May-22,RT4,10,14.0,71.42857142857143
989,18558,10-May-22,RT4,10,20.0,50.0
990,18562,10-May-22,RT4,13,20.0,65.0
991,18563,10-May-22,RT4,9,18.0,50.0
992,16563,10-May-22,RT4,11,18.0,61.111111111111114
993,16559,10-May-22,RT4,13,18.0,72.22222222222221
994,17558,10-May-22,RT4,3,6.0,50.0
995,17562,10-May-22,RT4,3,6.0,50.0
996,19563,10-May-22,RT4,3,6.0,50.0
997,19558,10-May-22,RT4,3,7.0,42.857142857142854
998,19561,10-May-22,RT4,3,7.0,42.857142857142854
999,17561,10-May-22,RT4,3,4.0,75.0
1000,16559,11-May-22,RT1,17,30.0,56.666666666666664
1001,19562,11-May-22,RT1,21,30.0,70.0
1002,19563,11-May-22,RT1,15,30.0,50.0
1003,17558,11-May-22,RT1,11,19.0,57.89473684210527
